Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01402170049E7,1702.0,2387.0,2226.0,161.0,0.0,93.25513196480938,6.744868035190616,0.0,0.6927738823384573,0.0936076386956107,0.2305380663928531,40.80551639136401,68.11528835216185,1343.4112481886948,672.2619194951495,671.1493286935453,0.5628032041008357,0.28163465416638017,0.2811685499344555,728.2277237054079,0.30508073887951737,129139.90126426317,0.9686293436293436,2007.0,0.3047619047619048,96.0,0.6952380952380952,219.0,0.03137065637065637,65.0,0.9543509272467903,0.9686293436293436,0.9614371257485029,0.6939892034909544,0.9132194136100386,0.9678269438302761,0.9325513196480938,0.26868388078065497,0.731316119219345,0.06744868035190615,0.9301717850158416,0.9325513196480938,0.9310563947914783,0.6939892034909544,0.9110726478537541,0.9268286376602934,0.8463279117891096,0.9325513196480938,0.24,0.052,0.137329,0.050412,18194.0,446532.0,661582.0,97.98910766652702,58.33682446585672,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01402170049E7,1702.0,2387.0,2227.0,160.0,0.0,93.29702555509007,6.702974444909929,0.0,0.6942526674437371,0.09292470094510566,0.2269378312964505,40.50780962340322,67.05155490647093,1343.4112481886968,626.5549918858338,716.856256302863,0.5628032041008365,0.26248638118384326,0.3003168229169933,698.0039515357727,0.29241891559940203,123780.18365565532,0.9691119691119691,2008.0,0.3047619047619048,96.0,0.6952380952380952,219.0,0.03088803088803089,64.0,0.9543726235741445,0.9691119691119691,0.9616858237547893,0.6955543136374641,0.9202350788288288,0.9730856989825293,0.9329702555509007,0.26862019120083636,0.7313798087991636,0.06702974444909929,0.9305501998026894,0.9329702555509007,0.9314336365165788,0.6955543136374641,0.9204777415097436,0.933977330352113,0.8470636476633477,0.9329702555509007,0.083,0.019,0.053465000000000006,0.015365,18194.0,446532.0,661582.0,98.7012987012987,59.69836614997905,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01402170049E7,1702.0,2387.0,2231.0,156.0,0.0,93.46459991621282,6.535400083787181,0.0,0.6967783123190223,0.09236115325484713,0.22076771208784313,40.262147465564304,65.22851780185073,1343.4112481886953,584.6087728799175,758.8024753087777,0.5628032041008358,0.244913604055265,0.3178896000455709,704.3560771000255,0.29508004905740487,124906.63468392962,0.972972972972973,2016.0,0.31746031746031744,100.0,0.6825396825396826,215.0,0.02702702702702703,56.0,0.9527410207939508,0.972972972972973,0.9627507163323782,0.6993406229130757,0.9268822393822393,0.9760555755781217,0.9346459991621282,0.2791333436494727,0.7208666563505273,0.06535400083787181,0.9317080620706145,0.9346459991621282,0.932535747360949,0.6993406229130757,0.9277020944360556,0.939388989991256,0.8482695561184075,0.9346459991621282,0.042,0.02,0.036444000000000004,0.011637999999999999,18194.0,446532.0,661582.0,98.95266024298283,59.84499371596146,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01402170049E7,1701.0,2388.0,2214.0,174.0,0.0,92.71356783919597,7.28643216080402,0.0,0.7041435791398408,0.10043093458011225,0.24118954766695336,43.776012977765845,71.27501451354227,1343.617353094762,733.8893748070504,609.7279782877115,0.5626538329542554,0.3073238587969223,0.2553299741573331,698.317143629625,0.2924276145852701,123786.25500231986,0.9445248432223831,1958.0,0.1873015873015873,59.0,0.8126984126984127,256.0,0.05547515677761698,115.0,0.9707486365889936,0.9445248432223831,0.9574572127139365,0.7073575081056909,0.9012692957067052,0.9619412488276063,0.9271356783919598,0.1699124224711641,0.8300875775288359,0.0728643216080402,0.9337187664217007,0.9271356783919598,0.9296109056835498,0.7073575081056909,0.8976395115097381,0.9120731909817809,0.851906448922566,0.9271356783919598,0.056,0.013,0.034533,0.01133,17830.0,446279.0,661835.0,97.52931323283082,57.768006700167504,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01402170049E7,1701.0,2388.0,2248.0,140.0,0.0,94.13735343383584,5.8626465661641545,0.0,0.7354640535908429,0.09347170712822754,0.21547338982844852,40.74261263630113,63.67551635575732,1343.6173530947613,564.141979292372,779.4753738023893,0.5626538329542551,0.2362403598376767,0.3264134731165784,699.3809581207979,0.29287309804053513,123974.83065606229,0.9720212252773758,2015.0,0.26031746031746034,82.0,0.7396825396825397,233.0,0.027978774722624215,58.0,0.960896518836433,0.9720212252773758,0.9664268585131894,0.7362214752924929,0.9286330197780994,0.9767229605837798,0.9413735343383585,0.229669769378443,0.7703302306215569,0.05862646566164154,0.9397633912869708,0.9413735343383585,0.9403813234799492,0.7362214752924929,0.9296684284357444,0.9421589831556055,0.8677018781014791,0.9413735343383585,0.086,0.023,0.034213,0.010827999999999999,18194.0,446279.0,661835.0,98.99497487437186,59.92462311557789,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',1,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.01402170049E7,1702.0,2387.0,2226.0,161.0,0.0,93.25513196480938,6.744868035190616,0.0,0.6927738823384573,0.0936076386956107,0.2305380663928531,40.80551639136401,68.11528835216185,1343.4112481886948,672.2619194951495,671.1493286935453,0.5628032041008357,0.28163465416638017,0.2811685499344555,728.2277237054079,0.30508073887951737,129139.90126426317,0.9686293436293436,2007.0,0.3047619047619048,96.0,0.6952380952380952,219.0,0.03137065637065637,65.0,0.9543509272467903,0.9686293436293436,0.9614371257485029,0.6939892034909544,0.9132194136100386,0.9678269438302761,0.9325513196480938,0.26868388078065497,0.731316119219345,0.06744868035190615,0.9301717850158416,0.9325513196480938,0.9310563947914783,0.6939892034909544,0.9110726478537541,0.9268286376602934,0.8463279117891096,0.9325513196480938,0.042,0.002,0.031803,0.002368,18194.0,446532.0,661582.0,97.98910766652702,58.33682446585672,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',2,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.01402170049E7,1702.0,2387.0,2227.0,160.0,0.0,93.29702555509007,6.702974444909929,0.0,0.6942526674437371,0.09292470094510566,0.2269378312964505,40.50780962340322,67.05155490647093,1343.4112481886968,626.5549918858338,716.856256302863,0.5628032041008365,0.26248638118384326,0.3003168229169933,698.0039515357727,0.29241891559940203,123780.18365565532,0.9691119691119691,2008.0,0.3047619047619048,96.0,0.6952380952380952,219.0,0.03088803088803089,64.0,0.9543726235741445,0.9691119691119691,0.9616858237547893,0.6955543136374641,0.9202350788288288,0.9730856989825293,0.9329702555509007,0.26862019120083636,0.7313798087991636,0.06702974444909929,0.9305501998026894,0.9329702555509007,0.9314336365165788,0.6955543136374641,0.9204777415097436,0.933977330352113,0.8470636476633477,0.9329702555509007,0.055,0.002,0.030247,0.002262,18194.0,446532.0,661582.0,98.7012987012987,59.69836614997905,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',3,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.01402170049E7,1702.0,2387.0,2231.0,156.0,0.0,93.46459991621282,6.535400083787181,0.0,0.6967783123190223,0.09236115325484713,0.22076771208784313,40.262147465564304,65.22851780185073,1343.4112481886953,584.6087728799175,758.8024753087777,0.5628032041008358,0.244913604055265,0.3178896000455709,704.3560771000255,0.29508004905740487,124906.63468392962,0.972972972972973,2016.0,0.31746031746031744,100.0,0.6825396825396826,215.0,0.02702702702702703,56.0,0.9527410207939508,0.972972972972973,0.9627507163323782,0.6993406229130757,0.9268822393822393,0.9760555755781217,0.9346459991621282,0.2791333436494727,0.7208666563505273,0.06535400083787181,0.9317080620706145,0.9346459991621282,0.932535747360949,0.6993406229130757,0.9277020944360556,0.939388989991256,0.8482695561184075,0.9346459991621282,0.032,0.004,0.027917,0.002483,18194.0,446532.0,661582.0,98.95266024298283,59.84499371596146,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',4,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.01402170049E7,1701.0,2388.0,2214.0,174.0,0.0,92.71356783919597,7.28643216080402,0.0,0.7041435791398408,0.10043093458011225,0.24118954766695336,43.776012977765845,71.27501451354227,1343.617353094762,733.8893748070504,609.7279782877115,0.5626538329542554,0.3073238587969223,0.2553299741573331,698.317143629625,0.2924276145852701,123786.25500231986,0.9445248432223831,1958.0,0.1873015873015873,59.0,0.8126984126984127,256.0,0.05547515677761698,115.0,0.9707486365889936,0.9445248432223831,0.9574572127139365,0.7073575081056909,0.9012692957067052,0.9619412488276063,0.9271356783919598,0.1699124224711641,0.8300875775288359,0.0728643216080402,0.9337187664217007,0.9271356783919598,0.9296109056835498,0.7073575081056909,0.8976395115097381,0.9120731909817809,0.851906448922566,0.9271356783919598,0.032,0.004,0.028196000000000002,0.002375,17830.0,446279.0,661835.0,97.52931323283082,57.768006700167504,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',5,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.01402170049E7,1701.0,2388.0,2248.0,140.0,0.0,94.13735343383584,5.8626465661641545,0.0,0.7354640535908429,0.09347170712822754,0.21547338982844852,40.74261263630113,63.67551635575732,1343.6173530947613,564.141979292372,779.4753738023893,0.5626538329542551,0.2362403598376767,0.3264134731165784,699.3809581207979,0.29287309804053513,123974.83065606229,0.9720212252773758,2015.0,0.26031746031746034,82.0,0.7396825396825397,233.0,0.027978774722624215,58.0,0.960896518836433,0.9720212252773758,0.9664268585131894,0.7362214752924929,0.9286330197780994,0.9767229605837798,0.9413735343383585,0.229669769378443,0.7703302306215569,0.05862646566164154,0.9397633912869708,0.9413735343383585,0.9403813234799492,0.7362214752924929,0.9296684284357444,0.9421589831556055,0.8677018781014791,0.9413735343383585,0.023,0.002,0.023431999999999998,0.001993,18194.0,446279.0,661835.0,98.99497487437186,59.92462311557789,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
