Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
'bank-weka.filters.unsupervised.attribute.Remove-R2-5,7-11,13-15',1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140216193800002E7,1808.0,2713.0,2419.0,294.0,0.0,89.1632878732031,10.836712126796904,0.0,0.4294753406530529,0.15359719908225372,0.2822425621886984,75.22029274671574,88.3475456801443,1399.6511827059066,1088.173155046408,311.4780276594986,0.5159053382624057,0.4010958920185802,0.11480944624382551,186.64163219106246,0.06879529384115829,36157.079063565914,0.9491666666666667,2278.0,0.549520766773163,172.0,0.4504792332268371,141.0,0.050833333333333335,122.0,0.929795918367347,0.9491666666666667,0.9393814432989691,0.431511361472368,0.801327209797657,0.953665858078868,0.891632878732031,0.49198697883852727,0.5080130211614727,0.10836712126796903,0.8843775480028834,0.891632878732031,0.8874880380578176,0.43151136147236796,0.801327209797657,0.8905927034446968,0.7144823883161513,0.891632878732031,0.183,0.062,0.094023,0.052044,5427.0,126479.0,188924.0,97.9358643568006,70.62292664946554,'Number of leaves: 8\nSize of the tree: 13\n',13.0,8.0,8.0
'bank-weka.filters.unsupervised.attribute.Remove-R2-5,7-11,13-15',2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140216193800002E7,1808.0,2713.0,2431.0,282.0,0.0,89.60560265388868,10.394397346111315,0.0,0.33333972342520557,0.1599260315111453,0.28929917863559834,78.31967626992159,90.55640723190767,1399.6511827059094,9682.51992605786,-8282.86874335195,0.5159053382624067,3.5689347313150974,-3.053029393052691,117.82437313467693,0.04342955146873459,22825.481780423528,0.9766666666666667,2344.0,0.7220447284345048,226.0,0.2779552715654952,87.0,0.023333333333333334,56.0,0.9120622568093385,0.9766666666666667,0.9432595573440643,0.36403155346464877,0.7799813631522897,0.949666914172338,0.8960560265388868,0.641434088306725,0.358565911693275,0.10394397346111316,0.8770276409026856,0.8960560265388868,0.8784582190018689,0.36403155346464877,0.7799813631522897,0.8823402535062536,0.6624192523562427,0.8960560265388868,0.035,0.053,0.016817,0.021981999999999998,6131.0,126479.0,188924.0,98.04644305197199,70.67821599705124,'Number of leaves: 11\nSize of the tree: 17\n',17.0,11.0,11.0
'bank-weka.filters.unsupervised.attribute.Remove-R2-5,7-11,13-15',3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140216193800002E7,1809.0,2712.0,2392.0,320.0,0.0,88.20058997050147,11.799410029498524,0.0,0.31778733680476934,0.17849533525379463,0.30481458760534014,87.35996195523477,95.5302102762737,1396.549269985963,14118.798663145215,-12722.249393159253,0.514951795717538,5.206046704699563,-4.691094908982025,100.53769304050157,0.03707142073764807,19422.70723848397,0.9558333333333333,2294.0,0.6858974358974359,214.0,0.3141025641025641,98.0,0.04416666666666667,106.0,0.9146730462519936,0.9558333333333333,0.93480032599837,0.32656129615812113,0.6265938835470085,0.9126904641171103,0.8820058997050148,0.6120700022691173,0.38792999773088266,0.11799410029498525,0.864711528003673,0.8820058997050148,0.8709559035040799,0.3265612961581212,0.6265938835470084,0.834053850092245,0.65732264361934,0.8820058997050148,0.023,0.023,0.011446999999999999,0.012455,5427.0,126548.0,188855.0,99.5575221238938,99.63126843657817,'Number of leaves: 8\nSize of the tree: 13\n',13.0,8.0,8.0
'bank-weka.filters.unsupervised.attribute.Remove-R2-5,7-11,13-15',4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140216193800002E7,1809.0,2712.0,2412.0,300.0,0.0,88.93805309734513,11.061946902654867,0.0,0.4552116478642371,0.15260593935995379,0.28933095636977474,74.68906141257257,90.67757327030142,1396.5492699859687,33218.27047500186,-31821.721205015892,0.5149517957175401,12.248624806416615,-11.733673010699075,189.27965269147145,0.06979338226086705,36566.61665140227,0.9379166666666666,2251.0,0.483974358974359,151.0,0.5160256410256411,161.0,0.06208333333333333,149.0,0.9371357202331391,0.9379166666666666,0.9375260308204915,0.4552146502104842,0.8071688034188034,0.9554357487802906,0.8893805309734514,0.43543822328114357,0.5645617767188564,0.11061946902654868,0.8890724329782276,0.8893805309734514,0.889225722292271,0.45521465021048413,0.8071688034188035,0.8885784870579144,0.7276054591401493,0.8893805309734514,0.014,0.02,0.012783,0.012581,8339.0,126548.0,188855.0,97.34513274336283,70.39085545722713,'Number of leaves: 16\nSize of the tree: 29\n',29.0,16.0,16.0
'bank-weka.filters.unsupervised.attribute.Remove-R2-5,7-11,13-15',5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140216193800002E7,1809.0,2712.0,2410.0,302.0,0.0,88.86430678466077,11.135693215339233,0.0,0.19163350388478265,0.15974379295071353,0.2938797119242793,78.18250070746616,92.10317293740067,1396.549269985967,35387.27568708951,-33990.72641710354,0.5149517957175395,13.04840548933979,-12.533453693622251,161.82833658337665,0.059671215554342426,31263.343222760803,0.9854166666666667,2365.0,0.8557692307692307,267.0,0.14423076923076922,45.0,0.014583333333333334,35.0,0.8985562310030395,0.9854166666666667,0.9399841017488076,0.24448876897330063,0.7696754807692308,0.9463368230715405,0.8886430678466076,0.7589956319491719,0.24100436805082823,0.11135693215339233,0.8598948946929552,0.8886430678466076,0.858257557986122,0.2444887689733006,0.7696754807692308,0.8783148742415322,0.5847879692417508,0.8886430678466076,0.022,0.014,0.011504,0.004668,9043.0,126548.0,188855.0,97.27138643067846,70.55678466076697,'Number of leaves: 19\nSize of the tree: 33\n',33.0,19.0,19.0
'bank-weka.filters.unsupervised.attribute.Remove-R2-5,7-11,13-15',1,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140216193800002E7,1808.0,2713.0,2400.0,313.0,0.0,88.46295613711759,11.537043862882419,0.0,0.0,0.20386927575848507,0.31946863213760884,99.83975421584331,100.00004730782156,1399.6511827059066,1399.653037794943,-0.0018550890363258077,0.5159053382624057,0.5159060220401559,-6.837777502122402E-7,1.4475782905004622,5.335710617399419E-4,280.43155262780203,1.0,2400.0,1.0,313.0,0.0,0.0,0.0,0.0,0.8846295613711758,1.0,0.9387834930569138,0.0,0.5,0.8846295613711758,0.8846295613711758,0.8846295613711758,0.11537043862882418,0.11537043862882418,0.7825694608517589,0.8846295613711758,0.8304756296854379,0.0,0.5,0.7958797989611662,0.4693917465284569,0.8846295613711758,0.012,0.002,0.011340999999999999,0.0024230000000000002,3026.0,126479.0,188924.0,100.0,100.0,'Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
'bank-weka.filters.unsupervised.attribute.Remove-R2-5,7-11,13-15',2,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140216193800002E7,1808.0,2713.0,2431.0,282.0,0.0,89.60560265388868,10.394397346111315,0.0,0.33333972342520557,0.1599260315111453,0.28929917863559834,78.31967626992159,90.55640723190767,1399.6511827059094,9682.51992605786,-8282.86874335195,0.5159053382624067,3.5689347313150974,-3.053029393052691,117.82437313467693,0.04342955146873459,22825.481780423528,0.9766666666666667,2344.0,0.7220447284345048,226.0,0.2779552715654952,87.0,0.023333333333333334,56.0,0.9120622568093385,0.9766666666666667,0.9432595573440643,0.36403155346464877,0.7799813631522897,0.949666914172338,0.8960560265388868,0.641434088306725,0.358565911693275,0.10394397346111316,0.8770276409026856,0.8960560265388868,0.8784582190018689,0.36403155346464877,0.7799813631522897,0.8823402535062536,0.6624192523562427,0.8960560265388868,0.074,0.001,0.010626,0.001869,6131.0,126479.0,188924.0,98.04644305197199,70.67821599705124,'Number of leaves: 11\nSize of the tree: 17\n',17.0,11.0,11.0
'bank-weka.filters.unsupervised.attribute.Remove-R2-5,7-11,13-15',3,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140216193800002E7,1809.0,2712.0,2394.0,318.0,0.0,88.27433628318585,11.725663716814159,0.0,0.33299922040316304,0.17833928112640987,0.30024259943604525,87.28358526666806,94.09732940720299,1396.549269985963,1248.0793727171651,148.46989726879792,0.514951795717538,0.46020625837653584,0.05474553734100218,103.63016436210299,0.03821171252289933,20020.13655386199,0.9541666666666667,2290.0,0.6666666666666666,208.0,0.3333333333333333,104.0,0.04583333333333333,110.0,0.9167333867093675,0.9541666666666667,0.9350755410371581,0.3402653006804653,0.64375,0.9152769117949227,0.8827433628318584,0.5952433628318584,0.4047566371681416,0.1172566371681416,0.8671778378786067,0.8827433628318584,0.8729932611890461,0.34026530068046534,0.6437499999999999,0.8374394719477889,0.6652564016972863,0.8827433628318584,0.012,0.002,0.010484,0.001751,3631.0,126548.0,188855.0,100.0,100.0,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
'bank-weka.filters.unsupervised.attribute.Remove-R2-5,7-11,13-15',4,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140216193800002E7,1809.0,2712.0,2400.0,312.0,0.0,88.49557522123894,11.504424778761061,0.0,0.0,0.20399477538560662,0.3190757091215505,99.84000865576883,99.9997074480527,1396.5492699859687,1396.5378857201877,0.011384265781089198,0.5149517957175401,0.5149475979794202,4.197738119870648E-6,1.446431906479796,5.333450982595118E-4,279.4337388330743,1.0,2400.0,1.0,312.0,0.0,0.0,0.0,0.0,0.8849557522123894,1.0,0.9389671361502347,0.0,0.5,0.8849557522123894,0.8849557522123894,0.8849557522123894,0.11504424778761062,0.11504424778761062,0.7831466833737959,0.8849557522123894,0.830944368274544,0.0,0.5,0.796381862322813,0.4694835680751174,0.8849557522123894,0.035,0.006,0.014223000000000001,0.001778,3026.0,126548.0,188855.0,100.0,100.0,'Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
'bank-weka.filters.unsupervised.attribute.Remove-R2-5,7-11,13-15',5,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140216193800002E7,1809.0,2712.0,2400.0,312.0,0.0,88.49557522123894,11.504424778761061,0.0,0.0,0.20399477538560662,0.3190757091215496,99.84000865576887,99.99970744805236,1396.549269985967,1396.5378857201877,0.011384265779270208,0.5149517957175395,0.5149475979794202,4.197738119199929E-6,1.446431906479796,5.333450982595118E-4,279.4337388330743,1.0,2400.0,1.0,312.0,0.0,0.0,0.0,0.0,0.8849557522123894,1.0,0.9389671361502347,0.0,0.5,0.8849557522123894,0.8849557522123894,0.8849557522123894,0.11504424778761062,0.11504424778761062,0.7831466833737959,0.8849557522123894,0.830944368274544,0.0,0.5,0.796381862322813,0.4694835680751174,0.8849557522123894,0.018,0.002,0.010413,0.00181,3026.0,126548.0,188855.0,100.0,100.0,'Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
