Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140217011200003E7,2977.0,1194.0,1109.0,85.0,0.0,92.88107202680067,7.11892797319933,0.0,0.7109222346916105,0.10571888199207063,0.2376511732678942,46.08008354045555,70.13514721051304,673.1648958217538,355.201786469643,317.9631093521108,0.5637896949930936,0.2974889333916608,0.26630076160143284,342.9207779123625,0.2872033315848932,60908.37570008799,0.9459459459459459,980.0,0.18354430379746836,29.0,0.8164556962025317,129.0,0.05405405405405406,56.0,0.9712586719524281,0.9459459459459459,0.9584352078239607,0.7139384909249239,0.9034989346192666,0.9626109831512576,0.9288107202680067,0.16640907811952912,0.8335909218804709,0.0711892797319933,0.9350058267300574,0.9288107202680067,0.9311426770143937,0.7139384909249239,0.8999127742683942,0.9135715469000323,0.8553108983726219,0.9288107202680067,0.363,0.025,0.204413,0.02373,17830.0,769107.0,339007.0,97.571189279732,57.74706867671692,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140217011200003E7,2977.0,1194.0,1110.0,84.0,0.0,92.96482412060301,7.035175879396985,0.0,0.6834490594621893,0.09837466092575754,0.2313916580291628,42.87893050233824,68.28785137477995,673.1648958217531,322.104824114658,351.0600717070951,0.5637896949930931,0.26976953443438695,0.2940201605587061,333.9679030814472,0.2797051114584985,59318.19773794477,0.9652509652509652,1000.0,0.3037974683544304,48.0,0.6962025316455697,110.0,0.03474903474903475,36.0,0.9541984732824428,0.9652509652509652,0.9596928982725528,0.6841489562687159,0.9171406142360499,0.9719945200786613,0.9296482412060302,0.2681947443094953,0.7318052556905048,0.07035175879396985,0.9276304139120786,0.9296482412060302,0.9284622679007726,0.684148956268716,0.9173424763331289,0.9307047557201003,0.8416885543994344,0.9296482412060302,0.086,0.022,0.067996,0.022001,18194.0,769107.0,339007.0,98.65996649916248,59.79899497487437,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140217011200003E7,2979.0,1193.0,1114.0,79.0,0.0,93.37803855825649,6.621961441743504,0.0,0.6928514396519415,0.09450207886380867,0.21786729873479768,41.245960325753146,64.44685285141709,670.2467452463549,276.5580472820167,393.6886979643382,0.5618162156298029,0.2318173070259989,0.32999890860380404,350.33005869251554,0.2936547013348831,62131.12144536449,0.972007722007722,1007.0,0.3184713375796178,50.0,0.6815286624203821,107.0,0.027992277992277992,29.0,0.9526963103122044,0.972007722007722,0.9622551361681796,0.6951724095138722,0.933611734866965,0.9793237251309226,0.9337803855825649,0.2802440011544608,0.7197559988455391,0.06621961441743504,0.9308595442640178,0.9337803855825649,0.9317395331515139,0.6951724095138722,0.9350039247175254,0.9433086641898515,0.8463152813946699,0.9337803855825649,0.092,0.008,0.06827,0.007587,18194.0,769613.0,338501.0,99.24559932942162,59.97485331098072,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140217011200003E7,2978.0,1194.0,1110.0,84.0,0.0,92.96482412060301,7.035175879396985,0.0,0.6798702832447064,0.09444419752607273,0.22910088061885542,41.228982870467654,67.79385147800198,670.4521960191217,314.3806055955142,356.0715904236075,0.5615177521098172,0.26330033969473554,0.29821741241508165,347.0367388471628,0.290650535047875,61532.993343474525,0.9662487945998072,1002.0,0.31210191082802546,49.0,0.6878980891719745,108.0,0.033751205400192864,35.0,0.9533777354900095,0.9662487945998072,0.9597701149425287,0.6808400649820371,0.9216378917298451,0.9737517283392498,0.9296482412060302,0.2755013574342485,0.7244986425657515,0.07035175879396985,0.9273250739334727,0.9296482412060302,0.9282425537649935,0.6808400649820372,0.92176317578134,0.9333065542177499,0.8398850574712643,0.9296482412060302,0.097,0.006,0.058799,0.005399,18194.0,769360.0,338754.0,98.74371859296483,59.54773869346734,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140217011200003E7,2976.0,1195.0,1116.0,79.0,0.0,93.38912133891213,6.610878661087866,0.0,0.6998318002460993,0.09636158539428108,0.2251951160542357,42.01002218338277,66.48274149609419,673.369089520139,306.261362012927,367.107727507212,0.5634887778411205,0.25628565858822344,0.30720311925289706,337.565300930583,0.2824814233728728,59943.4479603286,0.9691417550626809,1005.0,0.2974683544303797,47.0,0.7025316455696202,111.0,0.03085824493731919,32.0,0.9553231939163498,0.9691417550626809,0.9621828626136908,0.7009712127871407,0.9208257141370935,0.9738094603002229,0.9338912133891213,0.26221781275682027,0.7377821872431797,0.06610878661087866,0.9316431035436078,0.9338912133891213,0.9324813305373986,0.7009712127871406,0.9215950518734205,0.9351732877934231,0.8498621954264467,0.9338912133891213,0.075,0.006,0.054561,0.005471,18194.0,768854.0,339260.0,98.82845188284519,60.0418410041841,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',1,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140217011200003E7,2977.0,1194.0,1109.0,85.0,0.0,92.88107202680067,7.11892797319933,0.0,0.7109222346916105,0.10571888199207063,0.2376511732678942,46.08008354045555,70.13514721051304,673.1648958217538,355.201786469643,317.9631093521108,0.5637896949930936,0.2974889333916608,0.26630076160143284,342.9207779123625,0.2872033315848932,60908.37570008799,0.9459459459459459,980.0,0.18354430379746836,29.0,0.8164556962025317,129.0,0.05405405405405406,56.0,0.9712586719524281,0.9459459459459459,0.9584352078239607,0.7139384909249239,0.9034989346192666,0.9626109831512576,0.9288107202680067,0.16640907811952912,0.8335909218804709,0.0711892797319933,0.9350058267300574,0.9288107202680067,0.9311426770143937,0.7139384909249239,0.8999127742683942,0.9135715469000323,0.8553108983726219,0.9288107202680067,0.081,0.006,0.057409,0.005562,17830.0,769107.0,339007.0,97.571189279732,57.74706867671692,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',2,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140217011200003E7,2977.0,1194.0,1110.0,84.0,0.0,92.96482412060301,7.035175879396985,0.0,0.6834490594621893,0.09837466092575754,0.2313916580291628,42.87893050233824,68.28785137477995,673.1648958217531,322.104824114658,351.0600717070951,0.5637896949930931,0.26976953443438695,0.2940201605587061,333.9679030814472,0.2797051114584985,59318.19773794477,0.9652509652509652,1000.0,0.3037974683544304,48.0,0.6962025316455697,110.0,0.03474903474903475,36.0,0.9541984732824428,0.9652509652509652,0.9596928982725528,0.6841489562687159,0.9171406142360499,0.9719945200786613,0.9296482412060302,0.2681947443094953,0.7318052556905048,0.07035175879396985,0.9276304139120786,0.9296482412060302,0.9284622679007726,0.684148956268716,0.9173424763331289,0.9307047557201003,0.8416885543994344,0.9296482412060302,0.058,0.006,0.050643,0.005731,18194.0,769107.0,339007.0,98.65996649916248,59.79899497487437,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',3,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140217011200003E7,2979.0,1193.0,1114.0,79.0,0.0,93.37803855825649,6.621961441743504,0.0,0.6928514396519415,0.09450207886380867,0.21786729873479768,41.245960325753146,64.44685285141709,670.2467452463549,276.5580472820167,393.6886979643382,0.5618162156298029,0.2318173070259989,0.32999890860380404,350.33005869251554,0.2936547013348831,62131.12144536449,0.972007722007722,1007.0,0.3184713375796178,50.0,0.6815286624203821,107.0,0.027992277992277992,29.0,0.9526963103122044,0.972007722007722,0.9622551361681796,0.6951724095138722,0.933611734866965,0.9793237251309226,0.9337803855825649,0.2802440011544608,0.7197559988455391,0.06621961441743504,0.9308595442640178,0.9337803855825649,0.9317395331515139,0.6951724095138722,0.9350039247175254,0.9433086641898515,0.8463152813946699,0.9337803855825649,0.048,0.007,0.047810000000000005,0.005804999999999999,18194.0,769613.0,338501.0,99.24559932942162,59.97485331098072,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',4,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140217011200003E7,2978.0,1194.0,1110.0,84.0,0.0,92.96482412060301,7.035175879396985,0.0,0.6798702832447064,0.09444419752607273,0.22910088061885542,41.228982870467654,67.79385147800198,670.4521960191217,314.3806055955142,356.0715904236075,0.5615177521098172,0.26330033969473554,0.29821741241508165,347.0367388471628,0.290650535047875,61532.993343474525,0.9662487945998072,1002.0,0.31210191082802546,49.0,0.6878980891719745,108.0,0.033751205400192864,35.0,0.9533777354900095,0.9662487945998072,0.9597701149425287,0.6808400649820371,0.9216378917298451,0.9737517283392498,0.9296482412060302,0.2755013574342485,0.7244986425657515,0.07035175879396985,0.9273250739334727,0.9296482412060302,0.9282425537649935,0.6808400649820372,0.92176317578134,0.9333065542177499,0.8398850574712643,0.9296482412060302,0.048,0.002,0.046291,0.0013700000000000001,18194.0,769360.0,338754.0,98.74371859296483,59.54773869346734,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',5,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140217011200003E7,2976.0,1195.0,1116.0,79.0,0.0,93.38912133891213,6.610878661087866,0.0,0.6998318002460993,0.09636158539428108,0.2251951160542357,42.01002218338277,66.48274149609419,673.369089520139,306.261362012927,367.107727507212,0.5634887778411205,0.25628565858822344,0.30720311925289706,337.565300930583,0.2824814233728728,59943.4479603286,0.9691417550626809,1005.0,0.2974683544303797,47.0,0.7025316455696202,111.0,0.03085824493731919,32.0,0.9553231939163498,0.9691417550626809,0.9621828626136908,0.7009712127871407,0.9208257141370935,0.9738094603002229,0.9338912133891213,0.26221781275682027,0.7377821872431797,0.06610878661087866,0.9316431035436078,0.9338912133891213,0.9324813305373986,0.7009712127871406,0.9215950518734205,0.9351732877934231,0.8498621954264467,0.9338912133891213,0.045,0.001,0.044363,0.0010680000000000002,18194.0,768854.0,339260.0,98.82845188284519,60.0418410041841,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
