Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140217010300003E7,2553.0,1591.0,1477.0,114.0,0.0,92.83469516027655,7.1653048397234445,0.0,0.7106626679003287,0.1052028015372115,0.23760741636677768,45.87866550036183,70.19781412914647,895.5382864049116,470.0542181225427,425.48406828236887,0.5628776155907678,0.2954457687759539,0.26743184681481386,456.17433720726393,0.28672177071481075,80955.36935401693,0.944243301955105,1304.0,0.1761904761904762,37.0,0.8238095238095238,173.0,0.055756698044895005,77.0,0.9724086502609992,0.944243301955105,0.9581190301249082,0.7143535128320037,0.9047259685010862,0.9634578444840869,0.9283469516027656,0.16029412583813676,0.8397058741618632,0.07165304839723445,0.9353968233880828,0.9283469516027656,0.9309358279959954,0.7143535128320037,0.901407398797773,0.9144055213495235,0.8551464715841932,0.9283469516027656,0.298,0.033,0.16401,0.032163,17830.0,661835.0,446279.0,97.67441860465117,57.85669390320553,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140217010300003E7,2552.0,1592.0,1466.0,126.0,0.0,92.08542713567839,7.914572864321608,0.0,0.608573480283493,0.10034483667682591,0.23628281627898393,43.76398306445391,69.82505440297336,895.743252972082,444.9222792708865,450.8209737011955,0.5626527970930163,0.2794737935118634,0.28317900358115294,427.13254334002966,0.2682993362688629,75781.24163229694,0.975397973950796,1348.0,0.4380952380952381,92.0,0.5619047619047619,118.0,0.024602026049204053,34.0,0.9361111111111111,0.975397973950796,0.9553508150248052,0.6186993799748841,0.9146571997105644,0.9712421225079434,0.9208542713567839,0.383551535501226,0.6164484644987739,0.07914572864321608,0.9150325825031591,0.9208542713567839,0.9153272008243386,0.6186993799748841,0.9147488131845555,0.9288667193639312,0.8036422583411318,0.9208542713567839,0.097,0.087,0.06653700000000001,0.029221,18194.0,661582.0,446532.0,98.61809045226131,59.79899497487437,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140217010300003E7,2552.0,1592.0,1483.0,109.0,0.0,93.15326633165829,6.846733668341709,0.0,0.681078021275188,0.09745728305268574,0.22383558374736975,42.50461734032037,66.14671375013374,895.7432529720795,401.6750749453389,494.0681780267406,0.5626527970930147,0.25230846416164504,0.3103443329313697,460.2751780312299,0.2891175741402198,81661.36022083863,0.9717800289435601,1343.0,0.3333333333333333,70.0,0.6666666666666666,140.0,0.028219971056439943,39.0,0.9504600141542817,0.9717800289435601,0.9610017889087658,0.6838970273457684,0.9251684605643994,0.9749057913547358,0.9315326633165829,0.29308596770635614,0.7069140322936437,0.06846733668341709,0.9282547422217858,0.9315326633165829,0.9291842240020388,0.6838970273457684,0.9254137882146996,0.9367524032853028,0.8403980666908867,0.9315326633165829,0.105,0.018,0.05386,0.007163,18194.0,661582.0,446532.0,98.80653266331659,59.516331658291456,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140217010300003E7,2552.0,1592.0,1487.0,105.0,0.0,93.40452261306532,6.5954773869346734,0.0,0.6979858496361229,0.0969642644758519,0.22917017400878809,42.28959425232132,67.72316379033174,895.7432529720817,445.9826422859533,449.76061068612836,0.5626527970930161,0.2801398506821315,0.28251294641088465,470.0980600199679,0.2952877261431959,83404.12181819482,0.9703328509406657,1341.0,0.3047619047619048,64.0,0.6952380952380952,146.0,0.029667149059334298,41.0,0.9544483985765124,0.9703328509406657,0.9623250807319698,0.6995182656435419,0.911013250723589,0.9669836144371082,0.9340452261306532,0.2684742799518923,0.7315257200481077,0.06595477386934673,0.9315357450276867,0.9340452261306532,0.9324068466449347,0.6995182656435419,0.9088694167258883,0.9264486312424378,0.8489207267639698,0.9340452261306532,0.078,0.007,0.053646,0.007004,18194.0,661582.0,446532.0,97.92713567839196,58.41708542713568,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0140217010300003E7,2552.0,1592.0,1477.0,115.0,0.0,92.77638190954774,7.223618090452261,0.0,0.6467846366365436,0.0961834569824028,0.22628133138802423,41.94905609359217,66.86946822188928,895.7432529720809,407.0759391654613,488.6673138066196,0.5626527970930156,0.25570096681247567,0.30695183028053996,447.0576123281357,0.28081508312068826,79316.31872036094,0.9775687409551375,1351.0,0.4,84.0,0.6,126.0,0.02243125904486252,31.0,0.9414634146341463,0.9775687409551375,0.9591764288249911,0.6555284918066874,0.9228699348769899,0.9745826186416693,0.9277638190954773,0.35019507814033995,0.6498049218596601,0.0722361809045226,0.9231391148690477,0.9277638190954773,0.923227393167237,0.6555284918066874,0.923546235281636,0.93620834552034,0.8229124650936945,0.9277638190954773,0.072,0.009,0.044488,0.007764999999999999,18194.0,661582.0,446532.0,98.86934673366834,59.89321608040201,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',1,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140217010300003E7,2553.0,1591.0,1477.0,114.0,0.0,92.83469516027655,7.1653048397234445,0.0,0.7106626679003287,0.1052028015372115,0.23760741636677768,45.87866550036183,70.19781412914647,895.5382864049116,470.0542181225427,425.48406828236887,0.5628776155907678,0.2954457687759539,0.26743184681481386,456.17433720726393,0.28672177071481075,80955.36935401693,0.944243301955105,1304.0,0.1761904761904762,37.0,0.8238095238095238,173.0,0.055756698044895005,77.0,0.9724086502609992,0.944243301955105,0.9581190301249082,0.7143535128320037,0.9047259685010862,0.9634578444840869,0.9283469516027656,0.16029412583813676,0.8397058741618632,0.07165304839723445,0.9353968233880828,0.9283469516027656,0.9309358279959954,0.7143535128320037,0.901407398797773,0.9144055213495235,0.8551464715841932,0.9283469516027656,0.046,0.01,0.043612000000000005,0.008641,17830.0,661835.0,446279.0,97.67441860465117,57.85669390320553,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',2,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140217010300003E7,2552.0,1592.0,1466.0,126.0,0.0,92.08542713567839,7.914572864321608,0.0,0.608573480283493,0.10034483667682591,0.23628281627898393,43.76398306445391,69.82505440297336,895.743252972082,444.9222792708865,450.8209737011955,0.5626527970930163,0.2794737935118634,0.28317900358115294,427.13254334002966,0.2682993362688629,75781.24163229694,0.975397973950796,1348.0,0.4380952380952381,92.0,0.5619047619047619,118.0,0.024602026049204053,34.0,0.9361111111111111,0.975397973950796,0.9553508150248052,0.6186993799748841,0.9146571997105644,0.9712421225079434,0.9208542713567839,0.383551535501226,0.6164484644987739,0.07914572864321608,0.9150325825031591,0.9208542713567839,0.9153272008243386,0.6186993799748841,0.9147488131845555,0.9288667193639312,0.8036422583411318,0.9208542713567839,0.056,0.003,0.044398,0.001973,18194.0,661582.0,446532.0,98.61809045226131,59.79899497487437,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',3,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140217010300003E7,2552.0,1592.0,1483.0,109.0,0.0,93.15326633165829,6.846733668341709,0.0,0.681078021275188,0.09745728305268574,0.22383558374736975,42.50461734032037,66.14671375013374,895.7432529720795,401.6750749453389,494.0681780267406,0.5626527970930147,0.25230846416164504,0.3103443329313697,460.2751780312299,0.2891175741402198,81661.36022083863,0.9717800289435601,1343.0,0.3333333333333333,70.0,0.6666666666666666,140.0,0.028219971056439943,39.0,0.9504600141542817,0.9717800289435601,0.9610017889087658,0.6838970273457684,0.9251684605643994,0.9749057913547358,0.9315326633165829,0.29308596770635614,0.7069140322936437,0.06846733668341709,0.9282547422217858,0.9315326633165829,0.9291842240020388,0.6838970273457684,0.9254137882146996,0.9367524032853028,0.8403980666908867,0.9315326633165829,0.061,0.001,0.041343000000000005,0.001299,18194.0,661582.0,446532.0,98.80653266331659,59.516331658291456,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',4,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140217010300003E7,2552.0,1592.0,1487.0,105.0,0.0,93.40452261306532,6.5954773869346734,0.0,0.6979858496361229,0.0969642644758519,0.22917017400878809,42.28959425232132,67.72316379033174,895.7432529720817,445.9826422859533,449.76061068612836,0.5626527970930161,0.2801398506821315,0.28251294641088465,470.0980600199679,0.2952877261431959,83404.12181819482,0.9703328509406657,1341.0,0.3047619047619048,64.0,0.6952380952380952,146.0,0.029667149059334298,41.0,0.9544483985765124,0.9703328509406657,0.9623250807319698,0.6995182656435419,0.911013250723589,0.9669836144371082,0.9340452261306532,0.2684742799518923,0.7315257200481077,0.06595477386934673,0.9315357450276867,0.9340452261306532,0.9324068466449347,0.6995182656435419,0.9088694167258883,0.9264486312424378,0.8489207267639698,0.9340452261306532,0.037,0.002,0.03698,0.0014010000000000001,18194.0,661582.0,446532.0,97.92713567839196,58.41708542713568,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1',5,weka.classifiers.trees.J48,'-C 0.05 -M 2',-217733168393644444,2.0140217010300003E7,2552.0,1592.0,1477.0,115.0,0.0,92.77638190954774,7.223618090452261,0.0,0.6467846366365436,0.0961834569824028,0.22628133138802423,41.94905609359217,66.86946822188928,895.7432529720809,407.0759391654613,488.6673138066196,0.5626527970930156,0.25570096681247567,0.30695183028053996,447.0576123281357,0.28081508312068826,79316.31872036094,0.9775687409551375,1351.0,0.4,84.0,0.6,126.0,0.02243125904486252,31.0,0.9414634146341463,0.9775687409551375,0.9591764288249911,0.6555284918066874,0.9228699348769899,0.9745826186416693,0.9277638190954773,0.35019507814033995,0.6498049218596601,0.0722361809045226,0.9231391148690477,0.9277638190954773,0.923227393167237,0.6555284918066874,0.923546235281636,0.93620834552034,0.8229124650936945,0.9277638190954773,0.037,0.001,0.037168999999999994,0.0013289999999999999,18194.0,661582.0,446532.0,98.86934673366834,59.89321608040201,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
